id,period,kind,key,pdf_id,pdf_page,section,end_section,label,occurrence,column,printed,value,provider_field
2026-06-30/current_assets,2026-06-30,instant,current_assets,1225533054,57,1、合并资产负债表,2、母公司资产负债表,流动资产合计,0,0,"18,104,480,755.26",18104480755.26,FN21
2026-06-30/equity_investments,2026-06-30,instant,equity_investments,1225533054,57,1、合并资产负债表,2、母公司资产负债表,长期股权投资,0,0,"556,090,434.30",556090434.30,FN25
2026-06-30/assets,2026-06-30,instant,assets,1225533054,57,1、合并资产负债表,2、母公司资产负债表,资产总计,0,0,"22,420,155,727.09",22420155727.09,FN40
2026-06-30/short_debt,2026-06-30,instant,short_debt,1225533054,58,1、合并资产负债表,2、母公司资产负债表,短期借款,0,0,"730,723,241.22",730723241.22,FN41
2026-06-30/trading_liabilities,2026-06-30,instant,trading_liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,交易性金融负债,0,0,"339,703.00",339703.00,
2026-06-30/derivative_liabilities,2026-06-30,instant,derivative_liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,衍生金融负债,0,0,"3,624,567.81",3624567.81,
2026-06-30/notes_payable,2026-06-30,instant,notes_payable,1225533054,58,1、合并资产负债表,2、母公司资产负债表,应付票据,0,0,"651,305,459.69",651305459.69,
2026-06-30/payables,2026-06-30,instant,payables,1225533054,58,1、合并资产负债表,2、母公司资产负债表,应付账款,0,0,"2,822,354,036.84",2822354036.84,FN44
2026-06-30/contract_liabilities,2026-06-30,instant,contract_liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,合同负债,0,0,"446,569,420.44",446569420.44,
2026-06-30/payroll,2026-06-30,instant,payroll,1225533054,58,1、合并资产负债表,2、母公司资产负债表,应付职工薪酬,0,0,"956,199,470.84",956199470.84,
2026-06-30/tax_payable,2026-06-30,instant,tax_payable,1225533054,58,1、合并资产负债表,2、母公司资产负债表,应交税费,0,0,"660,685,717.03",660685717.03,
2026-06-30/other_payables,2026-06-30,instant,other_payables,1225533054,58,1、合并资产负债表,2、母公司资产负债表,其他应付款,0,0,"1,269,867,141.60",1269867141.60,
2026-06-30/current_debt,2026-06-30,instant,current_debt,1225533054,58,1、合并资产负债表,2、母公司资产负债表,一年内到期的非流动负债,0,0,"233,506,458.05",233506458.05,FN52
2026-06-30/other_current_liabilities,2026-06-30,instant,other_current_liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,其他流动负债,0,0,"317,473,729.40",317473729.40,
2026-06-30/current_liabilities,2026-06-30,instant,current_liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,流动负债合计,0,0,"8,092,648,945.92",8092648945.92,FN54
2026-06-30/long_debt,2026-06-30,instant,long_debt,1225533054,58,1、合并资产负债表,2、母公司资产负债表,长期借款,0,0,"714,162,621.09",714162621.09,FN55
2026-06-30/bonds,2026-06-30,instant,bonds,1225533054,58,1、合并资产负债表,2、母公司资产负债表,应付债券,0,0,"1,108,968,087.40",1108968087.40,FN56
2026-06-30/leases,2026-06-30,instant,leases,1225533054,58,1、合并资产负债表,2、母公司资产负债表,租赁负债,0,0,"279,555,364.95",279555364.95,FN439
2026-06-30/liabilities,2026-06-30,instant,liabilities,1225533054,58,1、合并资产负债表,2、母公司资产负债表,负债合计,0,0,"10,667,181,269.36",10667181269.36,FN63
2026-06-30/equity_parent,2026-06-30,instant,equity_parent,1225533054,58,1、合并资产负债表,2、母公司资产负债表,归属于母公司所有者权益合计,0,0,"11,591,724,413.95",11591724413.95,FN271
2026-06-30/minority,2026-06-30,instant,minority,1225533054,58,1、合并资产负债表,2、母公司资产负债表,少数股东权益,0,0,"161,250,043.78",161250043.78,FN69
2026-06-30/equity,2026-06-30,instant,equity,1225533054,58,1、合并资产负债表,2、母公司资产负债表,所有者权益合计,0,0,"11,752,974,457.73",11752974457.73,FN72
2026-06-30/revenue,2026-06-30,ytd,revenue,1225533054,61,3、合并利润表,4、母公司利润表,一、营业总收入,0,0,"16,605,008,753.42",16605008753.42,
2026-06-30/total_costs,2026-06-30,ytd,total_costs,1225533054,61,3、合并利润表,4、母公司利润表,二、营业总成本,0,0,"14,334,481,086.95",14334481086.95,
2026-06-30/rd,2026-06-30,ytd,rd,1225533054,61,3、合并利润表,4、母公司利润表,研发费用,0,0,"1,869,485,124.21",1869485124.21,
2026-06-30/finance_costs,2026-06-30,ytd,finance_costs,1225533054,61,3、合并利润表,4、母公司利润表,财务费用,0,0,"144,659,201.59",144659201.59,FN80
2026-06-30/interest_expense,2026-06-30,ytd,interest_expense,1225533054,61,3、合并利润表,4、母公司利润表,其中：利息费用,0,0,"32,364,349.61",32364349.61,FN305
2026-06-30/interest_income,2026-06-30,ytd,interest_income,1225533054,61,3、合并利润表,4、母公司利润表,利息收入,0,0,"53,909,463.09",53909463.09,FN306
2026-06-30/other_income,2026-06-30,ytd,other_income,1225533054,61,3、合并利润表,4、母公司利润表,加：其他收益,0,0,"16,747,270.15",16747270.15,
2026-06-30/investment_income,2026-06-30,ytd,investment_income,1225533054,61,3、合并利润表,4、母公司利润表,投资收益,0,0,"26,592,133.02",26592133.02,
2026-06-30/fair_value_income,2026-06-30,ytd,fair_value_income,1225533054,61,3、合并利润表,4、母公司利润表,公允价值变动收益,0,0,"271,472,471.32",271472471.32,
2026-06-30/credit_impairment,2026-06-30,ytd,credit_impairment,1225533054,61,3、合并利润表,4、母公司利润表,信用减值损失,0,0,"-52,076,770.08",-52076770.08,
2026-06-30/asset_impairment,2026-06-30,ytd,asset_impairment,1225533054,61,3、合并利润表,4、母公司利润表,资产减值损失,0,0,"-443,702,968.63",-443702968.63,
2026-06-30/disposal_income,2026-06-30,ytd,disposal_income,1225533054,61,3、合并利润表,4、母公司利润表,资产处置收益,0,0,"29,519.17",29519.17,
2026-06-30/operating_profit,2026-06-30,ytd,operating_profit,1225533054,61,3、合并利润表,4、母公司利润表,三、营业利润,0,0,"2,089,589,321.42",2089589321.42,FN86
2026-06-30/nonoperating_income,2026-06-30,ytd,nonoperating_income,1225533054,61,3、合并利润表,4、母公司利润表,加：营业外收入,0,0,"2,987,711.13",2987711.13,
2026-06-30/nonoperating_expense,2026-06-30,ytd,nonoperating_expense,1225533054,61,3、合并利润表,4、母公司利润表,减：营业外支出,0,0,"17,450,723.91",17450723.91,
2026-06-30/pbt,2026-06-30,ytd,pbt,1225533054,61,3、合并利润表,4、母公司利润表,四、利润总额,0,0,"2,075,126,308.64",2075126308.64,FN92
2026-06-30/tax_expense,2026-06-30,ytd,tax_expense,1225533054,61,3、合并利润表,4、母公司利润表,减：所得税费用,0,0,"330,304,038.64",330304038.64,FN93
2026-06-30/net_income,2026-06-30,ytd,net_income,1225533054,61,3、合并利润表,4、母公司利润表,五、净利润,0,0,"1,744,822,270.00",1744822270.00,
2026-06-30/current_loans,2026-06-30,instant,current_loans,1225533054,122,29、一年内到期的非流动负债,30、其他流动负债,一年内到期的长期借款,0,0,"139,041,423.46",139041423.46,
2026-06-30/current_bonds,2026-06-30,instant,current_bonds,1225533054,122,29、一年内到期的非流动负债,30、其他流动负债,一年内到期的应付债券,0,0,"181,516.69",181516.69,
2026-06-30/current_leases,2026-06-30,instant,current_leases,1225533054,122,29、一年内到期的非流动负债,30、其他流动负债,一年内到期的租赁负债,0,0,"94,283,517.90",94283517.90,
2026-06-30/all_long_debt,2026-06-30,instant,all_long_debt,1225533054,122,31、长期借款,32、应付债券,小计,0,0,"853,204,044.55",853204044.55,
2026-06-30/all_bonds,2026-06-30,instant,all_bonds,1225533054,123,32、应付债券,33、租赁负债,可转换公司债券,0,0,"1,109,149,604.09",1109149604.09,
2026-06-30/all_leases,2026-06-30,instant,all_leases,1225533054,124,33、租赁负债,34、长期应付职工薪酬,长期租赁负债,0,0,"373,838,882.85",373838882.85,
2026-06-30/deposits,2026-06-30,instant,deposits,1225533054,107,8、其他流动资产,9、长期股权投资,银行定期存单,0,0,"1,214,315,026.71",1214315026.71,
2026-06-30/loan_receivable,2026-06-30,instant,loan_receivable,1225533054,103,6、其他应收款,7、存货,关联方借款,0,0,"12,720,528.54",12720528.54,
2026-06-30/income_tax_payable,2026-06-30,instant,income_tax_payable,1225533054,120,27、应交税费,28、其他应付款,企业所得税,0,0,"547,192,904.15",547192904.15,
2026-06-30/trading_forward_asset,2026-06-30,instant,trading_forward_asset,1225533054,99,2、交易性金融资产,3、衍生金融资产,未到期远期外汇合约,0,0,"1,890,858.07",1890858.07,
2026-06-30/loan_interest,2026-06-30,ytd,loan_interest,1225533054,132,48、财务费用,49、其他收益,贷款及应付款项的利息支出,0,0,"25,642,917.21",25642917.21,
2026-06-30/lease_interest,2026-06-30,ytd,lease_interest,1225533054,132,48、财务费用,49、其他收益,租赁负债的利息支出,0,0,"6,721,432.40",6721432.40,
2026-06-30/fx_loss,2026-06-30,ytd,fx_loss,1225533054,132,48、财务费用,49、其他收益,净汇兑亏损,0,0,"94,347,776.13",94347776.13,
2026-06-30/fees,2026-06-30,ytd,fees,1225533054,132,48、财务费用,49、其他收益,手续费及其他,0,0,"74,178,883.75",74178883.75,
2026-06-30/cash_discount,2026-06-30,ytd,cash_discount,1225533054,132,48、财务费用,49、其他收益,现金折扣,0,0,"-2,322,344.81",-2322344.81,
2026-06-30/associate_income,2026-06-30,ytd,associate_income,1225533054,132,50、投资收益,51、公允价值变动收益,权益法核算的长期股权投资收益,0,0,"10,948,400.32",10948400.32,
2026-06-30/equity_disposal,2026-06-30,ytd,equity_disposal,1225533054,132,50、投资收益,51、公允价值变动收益,处置长期股权投资产生的投资收益,0,0,"19,939,055.98",19939055.98,
2026-06-30/dividend_income,2026-06-30,ytd,dividend_income,1225533054,132,50、投资收益,51、公允价值变动收益,其他权益工具投资在持有期间取得的股利收入,0,0,"4,519,840.47",4519840.47,
2026-06-30/forward_realized,2026-06-30,ytd,forward_realized,1225533054,132,50、投资收益,51、公允价值变动收益,处置远期外汇合约产生的收益,0,0,"-53,469,637.17",-53469637.17,
2026-06-30/wealth_income,2026-06-30,ytd,wealth_income,1225533054,132,50、投资收益,51、公允价值变动收益,购买金融理财产品取得的利息收入,0,0,"15,508,202.49",15508202.49,
2026-06-30/trading_disposal,2026-06-30,ytd,trading_disposal,1225533054,132,50、投资收益,51、公允价值变动收益,处置交易性金融资产产生的收益,0,0,"29,146,270.93",29146270.93,
2026-06-30/fv_wealth_current,2026-06-30,ytd,fv_wealth_current,1225533054,133,51、公允价值变动收益,52、信用减值损失,其中：理财产品投资,0,0,"14,339,869.96",14339869.96,
2026-06-30/fv_equity_current,2026-06-30,ytd,fv_equity_current,1225533054,133,51、公允价值变动收益,52、信用减值损失,权益工具投资,0,0,"222,159,926.21",222159926.21,
2026-06-30/fv_forward_asset,2026-06-30,ytd,fv_forward_asset,1225533054,133,51、公允价值变动收益,52、信用减值损失,远期外汇合约公允价值变动,0,0,"-18,295,304.62",-18295304.62,
2026-06-30/fv_wealth_noncurrent,2026-06-30,ytd,fv_wealth_noncurrent,1225533054,133,51、公允价值变动收益,52、信用减值损失,其中：理财产品投资,1,0,"-6,491,589.70",-6491589.70,
2026-06-30/fv_equity_noncurrent,2026-06-30,ytd,fv_equity_noncurrent,1225533054,133,51、公允价值变动收益,52、信用减值损失,权益工具投资,1,0,"41,140,728.06",41140728.06,
2026-06-30/fv_forward_liability,2026-06-30,ytd,fv_forward_liability,1225533054,133,51、公允价值变动收益,52、信用减值损失,其中：远期外汇合约公允价值变动,0,0,"18,618,841.41",18618841.41,
2024-12-31/cash,2024-12-31,instant,cash,1225090973,108,1、合并资产负债表,2、母公司资产负债表,货币资金,0,1,"2,533,583,870.05",2533583870.05,
2024-12-31/trading_assets,2024-12-31,instant,trading_assets,1225090973,108,1、合并资产负债表,2、母公司资产负债表,交易性金融资产,0,1,"2,330,707,593.22",2330707593.22,
2024-12-31/derivative_assets,2024-12-31,instant,derivative_assets,1225090973,108,1、合并资产负债表,2、母公司资产负债表,衍生金融资产,0,1,-,0.00,
2024-12-31/receivables,2024-12-31,instant,receivables,1225090973,108,1、合并资产负债表,2、母公司资产负债表,应收账款,0,1,"1,654,200,095.42",1654200095.42,
2024-12-31/prepayments,2024-12-31,instant,prepayments,1225090973,108,1、合并资产负债表,2、母公司资产负债表,预付款项,0,1,"16,955,295.14",16955295.14,
2024-12-31/other_receivables,2024-12-31,instant,other_receivables,1225090973,108,1、合并资产负债表,2、母公司资产负债表,其他应收款,0,1,"126,612,165.92",126612165.92,
2024-12-31/dividends_receivable,2024-12-31,instant,dividends_receivable,1225090973,108,1、合并资产负债表,2、母公司资产负债表,应收股利,0,1,-,0.00,
2024-12-31/inventory,2024-12-31,instant,inventory,1225090973,108,1、合并资产负债表,2、母公司资产负债表,存货,0,1,"3,233,554,201.13",3233554201.13,
2024-12-31/other_current_assets,2024-12-31,instant,other_current_assets,1225090973,108,1、合并资产负债表,2、母公司资产负债表,其他流动资产,0,1,"2,471,936,107.87",2471936107.87,
2024-12-31/current_assets,2024-12-31,instant,current_assets,1225090973,108,1、合并资产负债表,2、母公司资产负债表,流动资产合计,0,1,"12,367,549,328.75",12367549328.75,
2024-12-31/equity_investments,2024-12-31,instant,equity_investments,1225090973,108,1、合并资产负债表,2、母公司资产负债表,长期股权投资,0,1,"525,435,281.79",525435281.79,
2024-12-31/assets,2024-12-31,instant,assets,1225090973,108,1、合并资产负债表,2、母公司资产负债表,资产总计,0,1,"16,603,707,262.71",16603707262.71,
2024-12-31/short_debt,2024-12-31,instant,short_debt,1225090973,109,1、合并资产负债表,2、母公司资产负债表,短期借款,0,1,"453,374,390.03",453374390.03,
2024-12-31/trading_liabilities,2024-12-31,instant,trading_liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,交易性金融负债,0,1,"41,903,775.02",41903775.02,
2024-12-31/derivative_liabilities,2024-12-31,instant,derivative_liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,衍生金融负债,0,1,"11,059,751.57",11059751.57,
2024-12-31/notes_payable,2024-12-31,instant,notes_payable,1225090973,109,1、合并资产负债表,2、母公司资产负债表,应付票据,0,1,"467,541,712.91",467541712.91,
2024-12-31/payables,2024-12-31,instant,payables,1225090973,109,1、合并资产负债表,2、母公司资产负债表,应付账款,0,1,"1,778,359,180.05",1778359180.05,
2024-12-31/contract_liabilities,2024-12-31,instant,contract_liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,合同负债,0,1,"154,664,027.41",154664027.41,
2024-12-31/payroll,2024-12-31,instant,payroll,1225090973,109,1、合并资产负债表,2、母公司资产负债表,应付职工薪酬,0,1,"1,376,656,965.99",1376656965.99,
2024-12-31/tax_payable,2024-12-31,instant,tax_payable,1225090973,109,1、合并资产负债表,2、母公司资产负债表,应交税费,0,1,"401,039,372.04",401039372.04,
2024-12-31/other_payables,2024-12-31,instant,other_payables,1225090973,109,1、合并资产负债表,2、母公司资产负债表,其他应付款,0,1,"728,560,033.54",728560033.54,
2024-12-31/current_debt,2024-12-31,instant,current_debt,1225090973,109,1、合并资产负债表,2、母公司资产负债表,一年内到期的非流动负债,0,1,"196,607,813.62",196607813.62,
2024-12-31/other_current_liabilities,2024-12-31,instant,other_current_liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,其他流动负债,0,1,"291,744,895.54",291744895.54,
2024-12-31/current_liabilities,2024-12-31,instant,current_liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,流动负债合计,0,1,"5,901,511,917.72",5901511917.72,
2024-12-31/long_debt,2024-12-31,instant,long_debt,1225090973,109,1、合并资产负债表,2、母公司资产负债表,长期借款,0,1,"924,915,022.52",924915022.52,
2024-12-31/bonds,2024-12-31,instant,bonds,1225090973,109,1、合并资产负债表,2、母公司资产负债表,应付债券,0,1,-,0.00,
2024-12-31/leases,2024-12-31,instant,leases,1225090973,109,1、合并资产负债表,2、母公司资产负债表,租赁负债,0,1,"62,898,462.00",62898462.00,
2024-12-31/liabilities,2024-12-31,instant,liabilities,1225090973,109,1、合并资产负债表,2、母公司资产负债表,负债合计,0,1,"7,459,188,022.22",7459188022.22,
2024-12-31/equity_parent,2024-12-31,instant,equity_parent,1225090973,109,1、合并资产负债表,2、母公司资产负债表,归属于母公司所有者权益合计,0,1,"8,958,043,370.63",8958043370.63,
2024-12-31/minority,2024-12-31,instant,minority,1225090973,109,1、合并资产负债表,2、母公司资产负债表,少数股东权益,0,1,"186,475,869.86",186475869.86,
2024-12-31/equity,2024-12-31,instant,equity,1225090973,109,1、合并资产负债表,2、母公司资产负债表,所有者权益合计,0,1,"9,144,519,240.49",9144519240.49,
2024-12-31/deposits,2024-12-31,instant,deposits,1225090973,153,8、其他流动资产,9、长期股权投资,银行定期存单,0,1,"1,641,656,907.11",1641656907.11,
2024-12-31/fixed_notes,2024-12-31,instant,fixed_notes,1225090973,153,8、其他流动资产,9、长期股权投资,固息票据,0,1,"75,037,710.81",75037710.81,
2024-12-31/trading_forward_asset,2024-12-31,instant,trading_forward_asset,1225090973,145,2、交易性金融资产,3、衍生金融资产,未到期远期外汇合约,0,1,"39,231,320.43",39231320.43,
2024-12-31/loan_receivable,2024-12-31,instant,loan_receivable,1225090973,150,6、其他应收款,7、存货,关联方借款,0,1,"26,560,607.17",26560607.17,
2024-12-31/income_tax_payable,2024-12-31,instant,income_tax_payable,1225090973,168,27、应交税费,28、其他应付款,企业所得税,0,1,"254,471,336.58",254471336.58,
2025-06-30/other_payables_residual,2025-06-30,instant,other_payables_residual,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,其他,0,0,"101,396,564.59",101396564.59,
2025-06-30/logistics_payable,2025-06-30,instant,logistics_payable,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,应付物流及海关费用,0,0,"404,647,736.76",404647736.76,
2025-06-30/marketing_payable,2025-06-30,instant,marketing_payable,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,应付营销费用,0,0,"336,023,378.56",336023378.56,
2025-06-30/rd_payable,2025-06-30,instant,rd_payable,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,应付研发费用,0,0,"79,448,275.18",79448275.18,
2025-06-30/admin_payable,2025-06-30,instant,admin_payable,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,应付管理费用,0,0,"25,222,984.50",25222984.50,
2025-06-30/deposits_payable,2025-06-30,instant,deposits_payable,1224614835,132,28、其他应付款,29、一年内到期的非流动负债,保证金及押金,0,0,"5,791,900.57",5791900.57,
2025-06-30/loan_allowance,2025-06-30,instant,loan_allowance,1224614835,116,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户2 关联方借款,0,1,"1,922,300.30",1922300.30,
2025-12-31/other_payables_residual,2025-12-31,instant,other_payables_residual,1225090973,169,28、其他应付款,29、一年内到期的非流动负债,其他,0,0,"70,015,514.23",70015514.23,
2025-12-31/logistics_payable,2025-12-31,instant,logistics_payable,1225090973,168,28、其他应付款,29、一年内到期的非流动负债,应付物流及海关费用,0,0,"368,527,072.21",368527072.21,
2025-12-31/marketing_payable,2025-12-31,instant,marketing_payable,1225090973,168,28、其他应付款,29、一年内到期的非流动负债,应付营销费用,0,0,"256,037,215.07",256037215.07,
2025-12-31/rd_payable,2025-12-31,instant,rd_payable,1225090973,168,28、其他应付款,29、一年内到期的非流动负债,应付研发费用,0,0,"80,672,477.65",80672477.65,
2025-12-31/admin_payable,2025-12-31,instant,admin_payable,1225090973,168,28、其他应付款,29、一年内到期的非流动负债,应付管理费用,0,0,"37,058,415.37",37058415.37,
2025-12-31/deposits_payable,2025-12-31,instant,deposits_payable,1225090973,169,28、其他应付款,29、一年内到期的非流动负债,保证金及押金,0,0,"2,626,060.04",2626060.04,
2025-12-31/repurchase_payable,2025-12-31,instant,repurchase_payable,1225090973,169,28、其他应付款,29、一年内到期的非流动负债,股权回购款,0,0,"49,124,989.54",49124989.54,
2025-12-31/capex_payable,2025-12-31,instant,capex_payable,1225090973,169,28、其他应付款,29、一年内到期的非流动负债,应付非流动资产采购款,0,0,"43,513,437.05",43513437.05,
2025-12-31/ipo_payable,2025-12-31,instant,ipo_payable,1225090973,169,28、其他应付款,29、一年内到期的非流动负债,应付上市费用,0,0,"9,518,554.61",9518554.61,
2025-12-31/loan_allowance,2025-12-31,instant,loan_allowance,1225090973,152,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户1 关联方借款,0,1,"5,904,665.09",5904665.09,
2026-06-30/other_payables_residual,2026-06-30,instant,other_payables_residual,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,其他,0,0,"92,290,886.74",92290886.74,
2026-06-30/logistics_payable,2026-06-30,instant,logistics_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付物流及海关费用,0,0,"496,883,209.90",496883209.90,
2026-06-30/marketing_payable,2026-06-30,instant,marketing_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付营销费用,0,0,"377,593,076.35",377593076.35,
2026-06-30/rd_payable,2026-06-30,instant,rd_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付研发费用,0,0,"163,606,711.61",163606711.61,
2026-06-30/admin_payable,2026-06-30,instant,admin_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付管理费用,0,0,"28,939,518.03",28939518.03,
2026-06-30/deposits_payable,2026-06-30,instant,deposits_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,保证金及押金,0,0,"2,973,871.80",2973871.80,
2026-06-30/repurchase_payable,2026-06-30,instant,repurchase_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,股权回购款,0,0,"49,124,989.54",49124989.54,
2026-06-30/capex_payable,2026-06-30,instant,capex_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付非流动资产采购款,0,0,"43,711,357.63",43711357.63,
2026-06-30/ipo_payable,2026-06-30,instant,ipo_payable,1225533054,121,28、其他应付款,29、一年内到期的非流动负债,应付上市费用,0,0,"14,743,520.00",14743520.00,
2026-06-30/loan_allowance,2026-06-30,instant,loan_allowance,1225533054,106,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户3 关联方借款,0,1,"3,816,158.56",3816158.56,
2025-12-31/ipo_prepaid,2025-12-31,instant,ipo_prepaid,1225533054,107,8、其他流动资产,9、长期股权投资,IPO 申报中介费用,0,1,"18,455,446.58",18455446.58,
2026-06-30/ipo_prepaid,2026-06-30,instant,ipo_prepaid,1225533054,107,8、其他流动资产,9、长期股权投资,IPO 申报中介费用,0,0,"41,461,101.58",41461101.58,
2025-06-30/oca_refund,2025-06-30,instant,oca_refund,1224614835,117,8、其他流动资产,9、长期股权投资,待申报出口退税,0,0,"409,914,417.83",409914417.83,
2025-06-30/oca_vat,2025-06-30,instant,oca_vat,1224614835,117,8、其他流动资产,9、长期股权投资,待抵扣进项税,0,0,"300,250,774.91",300250774.91,
2025-06-30/oca_returns,2025-06-30,instant,oca_returns,1224614835,117,8、其他流动资产,9、长期股权投资,应收退货成本,0,0,"39,360,404.51",39360404.51,
2025-06-30/oca_other,2025-06-30,instant,oca_other,1224614835,117,8、其他流动资产,9、长期股权投资,其他,0,0,"2,168,328.86",2168328.86,
2025-06-30/fixed_notes,2025-06-30,instant,fixed_notes,1224614835,117,8、其他流动资产,9、长期股权投资,固息票据,0,0,-,0.00,
2025-12-31/oca_refund,2025-12-31,instant,oca_refund,1225090973,153,8、其他流动资产,9、长期股权投资,待申报出口退税,0,0,"547,415,117.67",547415117.67,
2025-12-31/oca_vat,2025-12-31,instant,oca_vat,1225090973,153,8、其他流动资产,9、长期股权投资,待抵扣进项税,0,0,"452,080,015.56",452080015.56,
2025-12-31/oca_returns,2025-12-31,instant,oca_returns,1225090973,154,8、其他流动资产,9、长期股权投资,应收退货成本,0,0,"64,533,222.45",64533222.45,
2025-12-31/oca_other,2025-12-31,instant,oca_other,1225090973,154,8、其他流动资产,9、长期股权投资,其他,0,0,"21,426,026.43",21426026.43,
2025-12-31/fixed_notes,2025-12-31,instant,fixed_notes,1225090973,153,8、其他流动资产,9、长期股权投资,固息票据,0,0,-,0.00,
2026-06-30/oca_refund,2026-06-30,instant,oca_refund,1225533054,107,8、其他流动资产,9、长期股权投资,待申报出口退税,0,0,"280,826,630.76",280826630.76,
2026-06-30/oca_vat,2026-06-30,instant,oca_vat,1225533054,107,8、其他流动资产,9、长期股权投资,待抵扣进项税,0,0,"554,294,833.09",554294833.09,
2026-06-30/oca_returns,2026-06-30,instant,oca_returns,1225533054,107,8、其他流动资产,9、长期股权投资,应收退货成本,0,0,"49,163,690.93",49163690.93,
2026-06-30/oca_other,2026-06-30,instant,oca_other,1225533054,107,8、其他流动资产,9、长期股权投资,其他,0,0,"32,428,951.61",32428951.61,
2024-12-31/oca_refund,2024-12-31,instant,oca_refund,1225090973,153,8、其他流动资产,9、长期股权投资,待申报出口退税,0,1,"517,232,939.17",517232939.17,
2024-12-31/oca_vat,2024-12-31,instant,oca_vat,1225090973,153,8、其他流动资产,9、长期股权投资,待抵扣进项税,0,1,"161,680,575.88",161680575.88,
2024-12-31/oca_returns,2024-12-31,instant,oca_returns,1225090973,154,8、其他流动资产,9、长期股权投资,应收退货成本,0,1,"68,348,944.96",68348944.96,
2024-12-31/oca_other,2024-12-31,instant,oca_other,1225090973,154,8、其他流动资产,9、长期股权投资,其他,0,1,"7,979,029.94",7979029.94,
2025-06-30/loan_customer_balance,2025-06-30,instant,loan_customer_balance,1224614835,116,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户2 关联方借款,0,0,"19,223,003.00",19223003.00,
2025-12-31/loan_customer_balance,2025-12-31,instant,loan_customer_balance,1225090973,152,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户1 关联方借款,0,0,"19,682,216.97",19682216.97,
2026-06-30/loan_customer_balance,2026-06-30,instant,loan_customer_balance,1225533054,106,7) 按欠款方归集的期末余额前五名的,8) 因资金集中管理,客户3 关联方借款,0,0,"12,720,528.54",12720528.54,
2025-06-30/cf_net_income,2025-06-30,ytd,cf_net_income,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,净利润,0,0,"1,166,287,534.15",1166287534.15,
2025-06-30/cf_asset_impairment,2025-06-30,ytd,cf_asset_impairment,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,加：资产减值损失,0,0,"237,522,795.77",237522795.77,
2025-06-30/cf_credit_impairment,2025-06-30,ytd,cf_credit_impairment,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,信用减值损失,0,0,"40,541,084.49",40541084.49,
2025-06-30/cf_property_depreciation,2025-06-30,ytd,cf_property_depreciation,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资性房地产折旧,0,0,"448,495.08",448495.08,
2025-06-30/cf_fixed_depreciation,2025-06-30,ytd,cf_fixed_depreciation,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产折旧,0,0,"25,956,666.89",25956666.89,FN136
2025-06-30/cf_rou_depreciation,2025-06-30,ytd,cf_rou_depreciation,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,使用权资产折旧,0,0,"47,764,842.38",47764842.38,FN581
2025-06-30/cf_intangible_amortization,2025-06-30,ytd,cf_intangible_amortization,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,无形资产摊销,0,0,"2,747,529.87",2747529.87,FN137
2025-06-30/cf_deferred_amortization,2025-06-30,ytd,cf_deferred_amortization,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,长期待摊费用摊销,0,0,"7,048,789.17",7048789.17,FN138
2025-06-30/cf_disposal_loss,2025-06-30,ytd,cf_disposal_loss,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,处置固定资产的损失,0,0,"-296,433.79",-296433.79,
