code,period,field,canonical_field,period_type,statement_scope,unit,value,bits,multiplier,artifact_sha256,announcement_id,available_at
300866,2025-06-30,FN80,finance_costs,H1,provider_default,CNY,-36330508.0000000000,3423246083,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN82,fair_value_change_income,H1,provider_default,CNY,74006256.0000000000,1284319198,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN83,investment_income,H1,provider_default,CNY,154801472.0000000000,1293132116,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN86,operating_profit_cumulative,H1,provider_default,CNY,1266951424.0000000000,1318520906,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN9,trading_financial_assets,instant,provider_default,CNY,1603587456.0000000000,1321150875,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN92,profit_before_tax,H1,provider_default,CNY,1266592128.0000000000,1318518099,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN93,income_tax_expense,H1,provider_default,CNY,100304544.0000000000,1287606484,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN95,net_income_ytd,H1,provider_default,CNY,1166287488.0000000000,1317734469,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN96,net_income_parent_ytd,H1,provider_default,CNY,1166916864.0000000000,1317739386,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN97,net_income_minority_ytd,H1,provider_default,CNY,-629338.6250000000,3373901226,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-06-30,FN99,tax_refunds_received,H1,provider_default,CNY,758199616.0000000000,1312081109,1,d234e4f6cc3233fa9dc38e27269f15d6cd0f106f704a89ed9f798a2c335d39fb,1224614835,2025-08-29 16:00:00+00
300866,2025-09-30,FN104,taxes_paid,9M,provider_default,CNY,1350666624.0000000000,1319174931,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN11,accounts_receivable,instant,provider_default,CNY,1859028096.0000000000,1323146505,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN114,capital_expenditure_cash,9M,provider_default,CNY,279630464.0000000000,1300584084,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN12,prepayments,instant,provider_default,CNY,80720344.0000000000,1285158459,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN13,other_receivables,instant,provider_default,CNY,151268016.0000000000,1292911275,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN133,cash_and_cash_equivalents,instant,provider_default,CNY,2343726592.0000000000,1326166638,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN17,inventories,instant,provider_default,CNY,6147166208.0000000000,1337406248,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN20,other_current_assets,instant,provider_default,CNY,2553630464.0000000000,1326986575,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN21,current_assets,instant,provider_default,CNY,15964002304.0000000000,1349378518,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN230,revenue,Q3,provider_default,CNY,8152470528.0000000000,1341322858,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN231,operating_profit,Q3,provider_default,CNY,930653504.0000000000,1314775701,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN232,net_income_parent,Q3,provider_default,CNY,765857408.0000000000,1312200762,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN233,adjusted_net_income,Q3,provider_default,CNY,521249536.0000000000,1308134680,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN234,operating_cash_flow,Q3,provider_default,CNY,267354592.0000000000,1300166686,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN235,investing_cash_flow,Q3,provider_default,CNY,-462497792.0000000000,3453782336,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN236,financing_cash_flow,Q3,provider_default,CNY,-192975392.0000000000,3443001634,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN237,net_cash_increase,Q3,provider_default,CNY,-384643296.0000000000,3451349383,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN238,total_shares,Q3,provider_default,share,536157600.0000000000,1308600557,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN25,long_term_equity_investments,instant,provider_default,CNY,589355776.0000000000,1309442924,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN27,fixed_assets_net,instant,provider_default,CNY,1777831168.0000000000,1322512154,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN271,equity_parent,instant,provider_default,CNY,9893558272.0000000000,1343450350,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN299,other_equity_instruments,instant,provider_default,CNY,4495446.0000000000,1250504876,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN301,asset_disposal_income,9M,provider_default,CNY,224903.1718750000,1213964747,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN304,research_and_development_expense,9M,provider_default,CNY,1945842432.0000000000,1323824742,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN305,interest_expense,9M,provider_default,CNY,36790292.0000000000,1275877381,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN306,interest_income,9M,provider_default,CNY,28159982.0000000000,1272371191,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN33,intangible_assets_net,instant,provider_default,CNY,41584692.0000000000,1277075981,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN37,deferred_tax_assets,instant,provider_default,CNY,559314240.0000000000,1308973525,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN40,total_assets,instant,provider_default,CNY,20020250624.0000000000,1351952793,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN41,short_term_borrowings,instant,provider_default,CNY,765193024.0000000000,1312190381,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN433,other_noncurrent_financial_assets,instant,provider_default,CNY,592554882.8125000000,1197963133,10000,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN434,contract_liabilities,instant,provider_default,CNY,608098281.2500000000,1198361044,10000,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN439,lease_liabilities,instant,provider_default,CNY,233898906.2500000000,1186380744,10000,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN44,accounts_payable,instant,provider_default,CNY,2600631296.0000000000,1327170172,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN46,payroll_payable,instant,provider_default,CNY,895878016.0000000000,1314232334,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN47,taxes_payable,instant,provider_default,CNY,451086272.0000000000,1305942078,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN50,other_payables,instant,provider_default,CNY,1001606272.0000000000,1315884338,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN52,current_portion_noncurrent_liabilities,instant,provider_default,CNY,216392560.0000000000,1296981559,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN520,credit_impairment_income,9M,provider_default,CNY,-48042202.1484375000,3314950595,10000,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN53,other_current_liabilities,instant,provider_default,CNY,265652624.0000000000,1300060313,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN54,current_liabilities,instant,provider_default,CNY,7339788800.0000000000,1339735589,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN55,long_term_borrowings,instant,provider_default,CNY,816119488.0000000000,1312986107,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN56,bonds_payable,instant,provider_default,CNY,1091703936.0000000000,1317151785,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN59,provisions,instant,provider_default,CNY,240132464.0000000000,1298465303,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN60,deferred_tax_liabilities,instant,provider_default,CNY,27397178.0000000000,1271989789,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN63,total_liabilities,instant,provider_default,CNY,9913484288.0000000000,1343469809,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN69,noncontrolling_interests,instant,provider_default,CNY,213208016.0000000000,1296782525,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN72,total_equity,instant,provider_default,CNY,10106766336.0000000000,1343658561,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN8,monetary_funds,instant,provider_default,CNY,2591287552.0000000000,1327133673,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN80,finance_costs,9M,provider_default,CNY,17443836.0000000000,1267013118,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN82,fair_value_change_income,9M,provider_default,CNY,306568800.0000000000,1301425907,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN83,investment_income,9M,provider_default,CNY,215319248.0000000000,1296914477,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN86,operating_profit_cumulative,9M,provider_default,CNY,2197604864.0000000000,1325595850,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN9,trading_financial_assets,instant,provider_default,CNY,2532790016.0000000000,1326905167,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN92,profit_before_tax,9M,provider_default,CNY,2196979968.0000000000,1325593409,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN93,income_tax_expense,9M,provider_default,CNY,227917136.0000000000,1297701845,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN95,net_income_ytd,9M,provider_default,CNY,1969062656.0000000000,1324006150,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN96,net_income_parent_ytd,9M,provider_default,CNY,1932774272.0000000000,1323722647,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN97,net_income_minority_ytd,9M,provider_default,CNY,36288448.0000000000,1275751920,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-09-30,FN99,tax_refunds_received,9M,provider_default,CNY,1164091904.0000000000,1317717316,1,26f146ff906a00bde91e5c817990881fbae2c72d0971ebdc0e7fbdc817995339,1224768089,2025-10-30 16:00:00+00
300866,2025-12-31,FN104,taxes_paid,FY,provider_default,CNY,1777763328.0000000000,1322511624,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN11,accounts_receivable,instant,provider_default,CNY,1872623488.0000000000,1323252719,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN114,capital_expenditure_cash,FY,provider_default,CNY,365120160.0000000000,1303255637,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN12,prepayments,instant,provider_default,CNY,70350128.0000000000,1283862182,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN13,other_receivables,instant,provider_default,CNY,141833280.0000000000,1292321604,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN133,cash_and_cash_equivalents,instant,provider_default,CNY,3067742464.0000000000,1328994825,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN136,depreciation_depletion,FY,provider_default,CNY,77319144.0000000000,1284733309,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN137,intangible_amortization,FY,provider_default,CNY,5885643.5000000000,1253285271,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN138,deferred_expense_amortization,FY,provider_default,CNY,20680186.0000000000,1268631293,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN146,inventory_decrease_cashflow,FY,provider_default,CNY,-2004461312.0000000000,3471766350,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN147,operating_receivables_decrease_cashflow,FY,provider_default,CNY,-660609920.0000000000,3458039918,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN148,operating_payables_increase_cashflow,FY,provider_default,CNY,211870672.0000000000,1296698941,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN17,inventories,instant,provider_default,CNY,4997118976.0000000000,1335160062,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN20,other_current_assets,instant,provider_default,CNY,2749409792.0000000000,1327751338,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN21,current_assets,instant,provider_default,CNY,16086526976.0000000000,1349498171,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN230,revenue,Q4,provider_default,CNY,9495170048.0000000000,1343061299,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN231,operating_profit,Q4,provider_default,CNY,728487936.0000000000,1311616864,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN232,net_income_parent,Q4,provider_default,CNY,612357632.0000000000,1309802328,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN233,adjusted_net_income,Q4,provider_default,CNY,696602816.0000000000,1311118659,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN234,operating_cash_flow,Q4,provider_default,CNY,1345672960.0000000000,1319135918,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN235,investing_cash_flow,Q4,provider_default,CNY,-337738560.0000000000,3449883610,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN236,financing_cash_flow,Q4,provider_default,CNY,-372553760.0000000000,3450971585,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN237,net_cash_increase,Q4,provider_default,CNY,724015872.0000000000,1311546988,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN238,total_shares,FY,provider_default,share,536158880.0000000000,1308600597,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN25,long_term_equity_investments,instant,provider_default,CNY,581969600.0000000000,1309327515,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN27,fixed_assets_net,instant,provider_default,CNY,1784078336.0000000000,1322560960,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN271,equity_parent,instant,provider_default,CNY,10527603712.0000000000,1344069535,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN28,construction_in_progress,instant,provider_default,CNY,5303785.5000000000,1252121555,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN299,other_equity_instruments,instant,provider_default,CNY,4494872.0000000000,1250503728,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN301,asset_disposal_income,FY,provider_default,CNY,530825.0000000000,1224841360,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN304,research_and_development_expense,FY,provider_default,CNY,2892785408.0000000000,1328311399,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN305,interest_expense,FY,provider_default,CNY,52051104.0000000000,1279692584,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN306,interest_income,FY,provider_default,CNY,41626912.0000000000,1277086536,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN33,intangible_assets_net,instant,provider_default,CNY,52594448.0000000000,1279828420,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN37,deferred_tax_assets,instant,provider_default,CNY,440107040.0000000000,1305598977,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN40,total_assets,instant,provider_default,CNY,20066891776.0000000000,1351975567,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN41,short_term_borrowings,instant,provider_default,CNY,567318272.0000000000,1309098588,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN433,other_noncurrent_financial_assets,instant,provider_default,CNY,596805390.6250000000,1198071946,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN434,contract_liabilities,instant,provider_default,CNY,552495585.9375000000,1196937615,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN439,lease_liabilities,instant,provider_default,CNY,246330605.4687500000,1187017247,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN44,accounts_payable,instant,provider_default,CNY,1870506624.0000000000,1323236181,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN46,payroll_payable,instant,provider_default,CNY,1250861312.0000000000,1318395202,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN47,taxes_payable,instant,provider_default,CNY,532476992.0000000000,1308485538,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN50,other_payables,instant,provider_default,CNY,917093760.0000000000,1314563830,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN52,current_portion_noncurrent_liabilities,instant,provider_default,CNY,226443616.0000000000,1297609750,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN520,credit_impairment_income,FY,provider_default,CNY,-46017001.9531250000,3314535834,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN53,other_current_liabilities,instant,provider_default,CNY,347087392.0000000000,1302692113,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN54,current_liabilities,instant,provider_default,CNY,6768511488.0000000000,1338619813,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN55,long_term_borrowings,instant,provider_default,CNY,781332032.0000000000,1312442553,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN56,bonds_payable,instant,provider_default,CNY,1097399808.0000000000,1317196284,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN579,investment_property_depreciation_amortization,FY,provider_default,CNY,896999.9694824219,1119053414,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN581,right_of_use_depreciation,FY,provider_default,CNY,94344697.2656250000,1175677409,10000,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN59,provisions,instant,provider_default,CNY,225336096.0000000000,1297540530,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN60,deferred_tax_liabilities,instant,provider_default,CNY,31743954.0000000000,1274163177,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN63,total_liabilities,instant,provider_default,CNY,9355222016.0000000000,1342924631,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
